p	invgam	alpha	pinvgam
3.E-10	533.443	683.		.299966E-9
0.9999999997	857.421	683.		1.00000
3.E-10	816.506	1000.		.300022E-9
0.9999999997	1208.36	1000.		1.00000
3.E-10	1665.71	1925.		.299969E-9
0.9999999997	2209.16	1925.		1.00000
3.E-10	5532.86	6000.		.299967E-9
0.9999999997	6492.02	6000.		1.00000
3.E-10	6491.56	6997.		.300056E-9
0.9999999997	7527.32	6997.		1.00000
3.E-10	9393.34	10000.		.299941E-9
0.9999999997	10631.5	10000.		1.00000
3.E-10	12268.6	12961.		.299402E-9
0.9999999997	13678.2	12961.		1.00000
3.E-10	58496.1	60000.		.300168E-9
0.9999999997	61528.8	60000.		1.00000
3.E-10	67450.6	69065.		.300287E-9
0.9999999997	70704.3	69065.		1.00000
2.65112E-10	.0	.0001		.0
0.999999999734888	10.4128	.0001		1.00000
2.65112E-10	.0	.0006		.0
0.999999999734888	12.0691	.0006		1.00000
2.65112E-10	.0	.001		.0
0.999999999734888	12.5451	.001		1.00000
2.65112E-10	.0	.006		.0
0.999999999734888	14.2349	.006		1.00000
2.65112E-10	.0	.01		.0
0.999999999734888	14.7271	.01		1.00000
2.65112E-10	.0	.06		.0
0.999999999734888	16.5773	.06		1.00000
2.65112E-10	.104160E-95	.1		.265112E-9
0.999999999734888	17.1897	.1		1.00000
2.65112E-10	.906885E-16	.6		.265112E-9
0.999999999734888	20.4273	.6		1.00000
2.65112E-10	.265112E-9	1.		.265112E-9
0.999999999734888	22.0509	1.		1.00000
2.65112E-10	.767155E-1	6.		.265111E-9
0.999999999734888	35.2194	6.		1.00000
2.65112E-10	.523537	10.		.265113E-9
0.999999999734888	43.4106	10.		1.00000
2.65112E-10	.902365	12.		.265113E-9
0.999999999734888	47.2057	12.		1.00000
2.65112E-10	23.6124	60.		.265124E-9
0.999999999734888	121.236	60.		1.00000
2.65112E-10	26.6840	65.		.265100E-9
0.999999999734888	128.179	65.		1.00000
2.65112E-10	49.8160	100.		.265121E-9
0.999999999734888	175.110	100.		1.00000
2.65112E-10	109.537	181.		.265089E-9
0.999999999734888	277.440	181.		1.00000
2.65112E-10	460.178	600.		.265102E-9
0.999999999734888	764.844	600.		1.00000
2.65112E-10	547.126	699.		.265138E-9
0.999999999734888	875.899	699.		1.00000
2.65112E-10	815.969	1000.		.265118E-9
0.999999999734888	1209.06	1000.		1.00000
2.65112E-10	1232.34	1457.		.265180E-9
0.999999999734888	1706.70	1457.		1.00000
2.65112E-10	5531.43	6000.		.265025E-9
0.999999999734888	6493.61	6000.		1.00000
2.65112E-10	5872.41	6355.		.265106E-9
0.999999999734888	6862.63	6355.		1.00000
2.65112E-10	9391.48	10000.		.265163E-9
0.999999999734888	10633.6	10000.		1.00000
2.65112E-10	15972.4	16764.		.264468E-9
0.999999999734888	17580.6	16764.		1.00000
2.65112E-10	58491.4	60000.		.265162E-9
0.999999999734888	61533.6	60000.		1.00000
2.65112E-10	67467.3	69087.		.265321E-9
0.999999999734888	70731.8	69087.		1.00000
2.E-10	.0	.0001		.0
0.9999999998	10.6719	.0001		1.00000
2.E-10	.0	.0006		.0
0.9999999998	12.3309	.0006		1.00000
2.E-10	.0	.001		.0
0.9999999998	12.8076	.001		1.00000
2.E-10	.0	.006		.0
0.9999999998	14.4995	.006		1.00000
2.E-10	.0	.01		.0
0.9999999998	14.9923	.01		1.00000
2.E-10	.0	.06		.0
0.9999999998	16.8448	.06		1.00000
2.E-10	.621880E-97	.1		.200000E-9
0.9999999998	17.4583	.1		1.00000
2.E-10	.566961E-16	.6		.200000E-9
0.9999999998	20.7040	.6		1.00000
2.E-10	.200000E-9	1.		.200000E-9
0.9999999998	22.3327	1.		1.00000
2.E-10	.731582E-1	6.		.200000E-9
0.9999999998	35.5460	6.		1.00000
2.E-10	.508285	10.		.199999E-9
0.9999999998	43.7633	10.		1.00000
2.E-10	1.09991	13.		.199989E-9
0.9999999998	49.4199	13.		1.00000
2.E-10	23.4336	60.		.199998E-9
0.9999999998	121.776	60.		1.00000
2.E-10	28.3617	68.		.200011E-9
0.9999999998	132.872	68.		1.00000
2.E-10	49.5428	100.		.200000E-9
0.9999999998	175.746	100.		1.00000
2.E-10	60.7740	116.		.200006E-9
0.9999999998	196.532	116.		1.00000
2.E-10	459.275	600.		.200028E-9
0.9999999998	766.114	600.		1.00000
2.E-10	461.020	602.		.200009E-9
0.9999999998	768.369	602.		1.00000
2.E-10	814.752	1000.		.199998E-9
0.9999999998	1210.64	1000.		1.00000
2.E-10	1029.58	1237.		.199989E-9
0.9999999998	1469.82	1237.		1.00000
2.E-10	5528.20	6000.		.200064E-9
0.9999999998	6497.21	6000.		1.00000
2.E-10	6111.29	6607.		.200070E-9
0.9999999998	7128.12	6607.		1.00000
2.E-10	9387.25	10000.		.200065E-9
0.9999999998	10638.2	10000.		1.00000
2.E-10	17894.6	18738.		.200297E-9
0.9999999998	19606.8	18738.		1.00000
2.E-10	58480.8	60000.		.200193E-9
0.9999999998	61544.6	60000.		1.00000
2.E-10	62634.0	64206.		.200102E-9
0.9999999998	65803.4	64206.		1.00000
1.39859E-10	.0	.0001		.0
0.999999999860141	11.0014	.0001		1.00000
1.39859E-10	.0	.0006		.0
0.999999999860141	12.6637	.0006		1.00000
1.39859E-10	.0	.001		.0
0.999999999860141	13.1412	.001		1.00000
1.39859E-10	.0	.006		.0
0.999999999860141	14.8357	.006		1.00000
1.39859E-10	.0	.01		.0
0.999999999860141	15.3292	.01		1.00000
1.39859E-10	.0	.06		.0
0.999999999860141	17.1847	.06		1.00000
1.39859E-10	.173905E-98	.1		.139859E-9
0.999999999860141	17.7994	.1		1.00000
1.39859E-10	.312359E-16	.6		.139859E-9
0.999999999860141	21.0553	.6		1.00000
1.39859E-10	.139859E-9	1.		.139859E-9
0.999999999860141	22.6904	1.		1.00000
1.39859E-10	.688824E-1	6.		.139859E-9
0.999999999860141	35.9598	6.		1.00000
1.39859E-10	.489597	10.		.139859E-9
0.999999999860141	44.2100	10.		1.00000
1.39859E-10	1.83376	16.		.139861E-9
0.999999999860141	55.2871	16.		1.00000
1.39859E-10	23.2098	60.		.139849E-9
0.999999999860141	122.459	60.		1.00000
1.39859E-10	24.4177	62.		.139861E-9
0.999999999860141	125.258	62.		1.00000
1.39859E-10	49.2003	100.		.139866E-9
0.999999999860141	176.550	100.		1.00000
1.39859E-10	107.054	179.		.139846E-9
0.999999999860141	276.751	179.		1.00000
1.39859E-10	458.138	600.		.139850E-9
0.999999999860141	767.715	600.		1.00000
1.39859E-10	469.476	613.		.139877E-9
0.999999999860141	782.378	613.		1.00000
1.39859E-10	813.221	1000.		.139853E-9
0.999999999860141	1212.64	1000.		1.00000
1.39859E-10	1137.35	1357.		.139976E-9
0.999999999860141	1602.52	1357.		1.00000
1.39859E-10	5524.12	6000.		.139851E-9
0.999999999860141	6501.75	6000.		1.00000
1.39859E-10	6283.91	6791.		.139904E-9
0.999999999860141	7323.97	6791.		1.00000
1.39859E-10	9381.92	10000.		.139889E-9
0.999999999860141	10644.0	10000.		1.00000
1.39859E-10	13557.4	14299.		.139907E-9
0.999999999860141	15066.5	14299.		1.00000
1.39859E-10	58467.4	60000.		.139941E-9
0.999999999860141	61558.5	60000.		1.00000
1.39859E-10	64609.2	66220.		.139702E-9
0.999999999860141	67856.6	66220.		1.00000
1.E-10	.0	.0001		.0
0.9999999999	11.3111	.0001		1.00000
1.E-10	.0	.0006		.0
0.9999999999	12.9764	.0006		1.00000
1.E-10	.0	.001		.0
0.9999999999	13.4546	.001		1.00000
1.E-10	.0	.006		.0
0.9999999999	15.1514	.006		1.00000
1.E-10	.0	.01		.0
0.9999999999	15.6456	.01		1.00000
1.E-10	.0	.06		.0
0.9999999999	17.5037	.06		1.00000
1.E-10	.0	.1		.0
0.9999999999	18.1196	.1		1.00000
1.E-10	.178582E-16	.6		.100000E-9
0.9999999999	21.3848	.6		1.00000
1.E-10	.100000E-9	1.		.100000E-9
0.9999999999	23.0259	1.		1.00000
1.E-10	.651017E-1	6.		.100000E-9
0.9999999999	36.3472	6.		1.00000
1.E-10	.472722	10.		.999998E-10
0.9999999999	44.6279	10.		1.00000
1.E-10	1.27012	14.		.100002E-9
0.9999999999	52.1581	14.		1.00000
1.E-10	23.0031	60.		.100006E-9
0.9999999999	123.096	60.		1.00000
1.E-10	24.2047	62.		.999924E-10
0.9999999999	125.901	62.		1.00000
1.E-10	48.8831	100.		.100001E-9
0.9999999999	177.301	100.		1.00000
1.E-10	55.8120	110.		.999991E-10
0.9999999999	190.383	110.		1.00000
1.E-10	457.083	600.		.100006E-9
0.9999999999	769.207	600.		1.00000
1.E-10	518.258	670.		.999974E-10
0.9999999999	848.034	670.		1.00000
1.E-10	811.799	1000.		.100006E-9
0.9999999999	1214.50	1000.		1.00000
1.E-10	1184.13	1410.		.100091E-9
0.9999999999	1662.18	1410.		1.00000
1.E-10	5520.33	6000.		.999930E-10
0.9999999999	6505.98	6000.		1.00000
1.E-10	5882.09	6377.		.100013E-9
0.9999999999	6898.22	6377.		1.00000
1.E-10	9376.96	10000.		.999886E-10
0.9999999999	10649.3	10000.		1.00000
1.E-10	13769.5	14523.		.100046E-9
0.9999999999	15302.8	14523.		1.00000
1.E-10	58454.9	60000.		.999260E-10
0.9999999999	61571.4	60000.		1.00000
1.E-10	60203.1	61771.		.100004E-9
0.9999999999	63365.2	61771.		1.00000
9.67626E-11	.0	.0001		.0
0.999999999903237	11.3415	.0001		1.00000
9.67626E-11	.0	.0006		.0
0.999999999903237	13.0071	.0006		1.00000
9.67626E-11	.0	.001		.0
0.999999999903237	13.4854	.001		1.00000
9.67626E-11	.0	.006		.0
0.999999999903237	15.1824	.006		1.00000
9.67626E-11	.0	.01		.0
0.999999999903237	15.6766	.01		1.00000
9.67626E-11	.0	.06		.0
0.999999999903237	17.5350	.06		1.00000
9.67626E-11	.0	.1		.0
0.999999999903237	18.1511	.1		1.00000
9.67626E-11	.169050E-16	.6		.967625E-10
0.999999999903237	21.4171	.6		1.00000
9.67626E-11	.967626E-10	1.		.967626E-10
0.999999999903237	23.0588	1.		1.00000
9.67626E-11	.647422E-1	6.		.967622E-10
0.999999999903237	36.3852	6.		1.00000
9.67626E-11	.471100	10.		.967632E-10
0.999999999903237	44.6688	10.		1.00000
9.67626E-11	1.51784	15.		.967639E-10
0.999999999903237	54.0070	15.		1.00000
9.67626E-11	22.9829	60.		.967572E-10
0.999999999903237	123.158	60.		1.00000
9.67626E-11	26.0084	65.		.967654E-10
0.999999999903237	130.149	65.		1.00000
9.67626E-11	48.8522	100.		.967638E-10
0.999999999903237	177.374	100.		1.00000
9.67626E-11	69.2943	129.		.967662E-10
0.999999999903237	214.960	129.		1.00000
9.67626E-11	456.980	600.		.967687E-10
0.999999999903237	769.353	600.		1.00000
9.67626E-11	489.251	637.		.967557E-10
0.999999999903237	811.083	637.		1.00000
9.67626E-11	811.660	1000.		.967647E-10
0.999999999903237	1214.68	1000.		1.00000
9.67626E-11	1060.68	1275.		.967606E-10
0.999999999903237	1515.66	1275.		1.00000
9.67626E-11	5519.96	6000.		.967568E-10
0.999999999903237	6506.39	6000.		1.00000
9.67626E-11	6183.34	6691.		.967470E-10
0.999999999903237	7225.01	6691.		1.00000
9.67626E-11	9376.48	10000.		.967775E-10
0.999999999903237	10649.9	10000.		1.00000
9.67626E-11	17901.1	18760.		.965413E-10
0.999999999903237	19645.2	18760.		1.00000
9.67626E-11	58453.7	60000.		.967332E-10
0.999999999903237	61572.6	60000.		1.00000
9.67626E-11	65974.7	67617.		.968026E-10
0.999999999903237	69285.7	67617.		1.00000
9.E-11	.0	.0001		.0
0.99999999991	11.4085	.0001		1.00000
9.E-11	.0	.0006		.0
0.99999999991	13.0747	.0006		1.00000
9.E-11	.0	.001		.0
0.99999999991	13.5531	.001		1.00000
9.E-11	.0	.006		.0
0.99999999991	15.2506	.006		1.00000
9.E-11	.0	.01		.0
0.99999999991	15.7450	.01		1.00000
9.E-11	.0	.06		.0
0.99999999991	17.6040	.06		1.00000
9.E-11	.0	.1		.0
0.99999999991	18.2203	.1		1.00000
9.E-11	.149822E-16	.6		.900002E-10
0.99999999991	21.4883	.6		1.00000
9.E-11	.900000E-10	1.		.900000E-10
0.99999999991	23.1312	1.		1.00000
9.E-11	.639580E-1	6.		.899999E-10
0.99999999991	36.4688	6.		1.00000
9.E-11	.467548	10.		.899991E-10
0.99999999991	44.7589	10.		1.00000
9.E-11	.631803	11.		.900000E-10
0.99999999991	46.6978	11.		1.00000
9.E-11	22.9387	60.		.899969E-10
0.99999999991	123.296	60.		1.00000
9.E-11	25.3505	64.		.900028E-10
0.99999999991	128.897	64.		1.00000
9.E-11	48.7843	100.		.900016E-10
0.99999999991	177.535	100.		1.00000
9.E-11	103.368	175.		.899839E-10
0.99999999991	273.006	175.		1.00000
9.E-11	456.753	600.		.899896E-10
0.99999999991	769.673	600.		1.00000
9.E-11	456.753	600.		.899896E-10
0.99999999991	769.673	600.		1.00000
9.E-11	811.355	1000.		.900077E-10
0.99999999991	1215.08	1000.		1.00000
9.E-11	1074.00	1290.		.900923E-10
0.99999999991	1532.44	1290.		1.00000
9.E-11	5519.15	6000.		.900247E-10
0.99999999991	6507.30	6000.		1.00000
9.E-11	5739.77	6230.		.900069E-10
0.99999999991	6746.68	6230.		1.00000
9.E-11	9375.41	10000.		.899773E-10
0.99999999991	10651.0	10000.		1.00000
9.E-11	10347.2	11003.		.900147E-10
0.99999999991	11685.2	11003.		1.00000
9.E-11	58451.0	60000.		.899092E-10
0.99999999991	61575.4	60000.		1.00000
9.E-11	63045.6	64654.		.900385E-10
0.99999999991	66288.9	64654.		1.00000
8.73257E-11	.0	.0001		.0
0.999999999912674	11.4364	.0001		1.00000
8.73257E-11	.0	.0006		.0
0.999999999912674	13.1028	.0006		1.00000
8.73257E-11	.0	.001		.0
0.999999999912674	13.5813	.001		1.00000
8.73257E-11	.0	.006		.0
0.999999999912674	15.2790	.006		1.00000
8.73257E-11	.0	.01		.0
0.999999999912674	15.7735	.01		1.00000
8.73257E-11	.0	.06		.0
0.999999999912674	17.6327	.06		1.00000
8.73257E-11	.0	.1		.0
0.999999999912674	18.2491	.1		1.00000
8.73257E-11	.142475E-16	.6		.873255E-10
0.999999999912674	21.5179	.6		1.00000
8.73257E-11	.873257E-10	1.		.873257E-10
0.999999999912674	23.1614	1.		1.00000
8.73257E-11	.636343E-1	6.		.873254E-10
0.999999999912674	36.5035	6.		1.00000
8.73257E-11	.466078	10.		.873254E-10
0.999999999912674	44.7964	10.		1.00000
8.73257E-11	1.77440	16.		.873269E-10
0.999999999912674	55.9266	16.		1.00000
8.73257E-11	22.9204	60.		.873325E-10
0.999999999912674	123.353	60.		1.00000
8.73257E-11	25.3310	64.		.873231E-10
0.999999999912674	128.955	64.		1.00000
8.73257E-11	48.7561	100.		.873290E-10
0.999999999912674	177.602	100.		1.00000
8.73257E-11	117.887	194.		.873260E-10
0.999999999912674	296.534	194.		1.00000
8.73257E-11	456.659	600.		.873196E-10
0.999999999912674	769.807	600.		1.00000
8.73257E-11	504.663	655.		.873360E-10
0.999999999912674	831.805	655.		1.00000
8.73257E-11	811.228	1000.		.873316E-10
0.999999999912674	1215.25	1000.		1.00000
8.73257E-11	1536.78	1794.		.873233E-10
0.999999999912674	2077.70	1794.		1.00000
8.73257E-11	5518.81	6000.		.873371E-10
0.999999999912674	6507.68	6000.		1.00000
8.73257E-11	6327.26	6842.		.872924E-10
0.999999999912674	7383.22	6842.		1.00000
8.73257E-11	9374.97	10000.		.873184E-10
0.999999999912674	10651.5	10000.		1.00000
8.73257E-11	9377.88	10003.		.873524E-10
0.999999999912674	10654.6	10003.		1.00000
8.73257E-11	58449.9	60000.		.872660E-10
0.999999999912674	61576.6	60000.		1.00000
8.73257E-11	59132.9	60692.		.872405E-10
0.999999999912674	62277.6	60692.		1.00000
8.E-11	.0	.0001		.0
0.99999999992	11.5175	.0001		1.00000
8.E-11	.0	.0006		.0
0.99999999992	13.1846	.0006		1.00000
8.E-11	.0	.001		.0
0.99999999992	13.6633	.001		1.00000
8.E-11	.0	.006		.0
0.99999999992	15.3616	.006		1.00000
8.E-11	.0	.01		.0
0.99999999992	15.8562	.01		1.00000
8.E-11	.0	.06		.0
0.99999999992	17.7161	.06		1.00000
8.E-11	.0	.1		.0
0.99999999992	18.3328	.1		1.00000
8.E-11	.123118E-16	.6		.800002E-10
0.99999999992	21.6040	.6		1.00000
8.E-11	.800000E-10	1.		.800000E-10
0.99999999992	23.2490	1.		1.00000
8.E-11	.627035E-1	6.		.800000E-10
0.99999999992	36.6046	6.		1.00000
8.E-11	.461835	10.		.800004E-10
0.99999999992	44.9053	10.		1.00000
8.E-11	2.66340	19.		.799998E-10
0.99999999992	61.2666	19.		1.00000
8.E-11	22.8671	60.		.799959E-10
0.99999999992	123.518	60.		1.00000
8.E-11	24.0647	62.		.799936E-10
0.99999999992	126.328	62.		1.00000
8.E-11	48.6743	100.		.800022E-10
0.99999999992	177.797	100.		1.00000
8.E-11	89.6410	157.		.800010E-10
0.99999999992	250.878	157.		1.00000
8.E-11	456.386	600.		.799947E-10
0.99999999992	770.194	600.		1.00000
8.E-11	521.022	674.		.800100E-10
0.99999999992	853.561	674.		1.00000
8.E-11	810.860	1000.		.800072E-10
0.99999999992	1215.73	1000.		1.00000
8.E-11	849.561	1043.		.799929E-10
0.99999999992	1263.03	1043.		1.00000
8.E-11	5517.83	6000.		.800210E-10
0.99999999992	6508.77	6000.		1.00000
8.E-11	6273.34	6787.		.799803E-10
0.99999999992	7327.26	6787.		1.00000
8.E-11	9373.69	10000.		.800119E-10
0.99999999992	10652.9	10000.		1.00000
8.E-11	12418.2	13138.		.800664E-10
0.99999999992	13884.4	13138.		1.00000
8.E-11	58446.7	60000.		.800007E-10
0.99999999992	61579.9	60000.		1.00000
8.E-11	60399.1	61978.		.800277E-10
0.99999999992	63583.5	61978.		1.00000
7.93777E-11	.0	.0001		.0
0.999999999920622	11.5247	.0001		1.00000
7.93777E-11	.0	.0006		.0
0.999999999920622	13.1919	.0006		1.00000
7.93777E-11	.0	.001		.0
0.999999999920622	13.6706	.001		1.00000
7.93777E-11	.0	.006		.0
0.999999999920622	15.3690	.006		1.00000
7.93777E-11	.0	.01		.0
0.999999999920622	15.8636	.01		1.00000
7.93777E-11	.0	.06		.0
0.999999999920622	17.7235	.06		1.00000
7.93777E-11	.0	.1		.0
0.999999999920622	18.3402	.1		1.00000
7.93777E-11	.121526E-16	.6		.793779E-10
0.999999999920622	21.6117	.6		1.00000
7.93777E-11	.793777E-10	1.		.793777E-10
0.999999999920622	23.2568	1.		1.00000
7.93777E-11	.626212E-1	6.		.793776E-10
0.999999999920622	36.6136	6.		1.00000
7.93777E-11	.461459	10.		.793785E-10
0.999999999920622	44.9150	10.		1.00000
7.93777E-11	2.04659	17.		.793754E-10
0.999999999920622	57.8168	17.		1.00000
7.93777E-11	22.8624	60.		.793780E-10
0.999999999920622	123.533	60.		1.00000
7.93777E-11	22.8624	60.		.793780E-10
0.999999999920622	123.533	60.		1.00000
7.93777E-11	48.6670	100.		.793779E-10
0.999999999920622	177.815	100.		1.00000
7.93777E-11	59.7923	116.		.793797E-10
0.999999999920622	198.707	116.		1.00000
7.93777E-11	456.362	600.		.793801E-10
0.999999999920622	770.228	600.		1.00000
7.93777E-11	513.106	665.		.793697E-10
0.999999999920622	843.486	665.		1.00000
7.93777E-11	810.827	1000.		.793804E-10
0.999999999920622	1215.77	1000.		1.00000
7.93777E-11	1269.07	1504.		.793422E-10
0.999999999920622	1765.53	1504.		1.00000
7.93777E-11	5517.74	6000.		.793800E-10
0.999999999920622	6508.87	6000.		1.00000
7.93777E-11	6160.81	6670.		.793705E-10
0.999999999920622	7205.80	6670.		1.00000
7.93777E-11	9373.57	10000.		.793583E-10
0.999999999920622	10653.0	10000.		1.00000
7.93777E-11	13287.5	14032.		.792839E-10
0.999999999920622	14803.1	14032.		1.00000
7.93777E-11	58446.4	60000.		.793506E-10
0.999999999920622	61580.2	60000.		1.00000
7.93777E-11	61867.8	63466.		.793941E-10
0.999999999920622	65090.8	63466.		1.00000
7.E-11	.0	.0001		.0
0.99999999993	11.6411	.0001		1.00000
7.E-11	.0	.0006		.0
0.99999999993	13.3093	.0006		1.00000
7.E-11	.0	.001		.0
0.99999999993	13.7883	.001		1.00000
7.E-11	.0	.006		.0
0.99999999993	15.4875	.006		1.00000
7.E-11	.0	.01		.0
0.99999999993	15.9823	.01		1.00000
7.E-11	.0	.06		.0
0.99999999993	17.8432	.06		1.00000
7.E-11	.0	.1		.0
0.99999999993	18.4603	.1		1.00000
7.E-11	.985523E-17	.6		.700000E-10
0.99999999993	21.7352	.6		1.00000
7.E-11	.700000E-10	1.		.700000E-10
0.99999999993	23.3825	1.		1.00000
7.E-11	.613113E-1	6.		.700003E-10
0.99999999993	36.7585	6.		1.00000
7.E-11	.455445	10.		.699998E-10
0.99999999993	45.0712	10.		1.00000
7.E-11	.455445	10.		.699998E-10
0.99999999993	45.0712	10.		1.00000
7.E-11	22.7864	60.		.700004E-10
0.99999999993	123.770	60.		1.00000
7.E-11	27.6388	68.		.699986E-10
0.99999999993	134.943	68.		1.00000
7.E-11	48.5501	100.		.699980E-10
0.99999999993	178.094	100.		1.00000
7.E-11	49.2339	101.		.700030E-10
0.99999999993	179.411	101.		1.00000
7.E-11	455.971	600.		.699911E-10
0.99999999993	770.782	600.		1.00000
7.E-11	475.121	622.		.700007E-10
0.99999999993	795.634	622.		1.00000
7.E-11	810.300	1000.		.699955E-10
0.99999999993	1216.46	1000.		1.00000
7.E-11	1287.68	1525.		.700138E-10
0.99999999993	1789.09	1525.		1.00000
7.E-11	5516.34	6000.		.700297E-10
0.99999999993	6510.44	6000.		1.00000
7.E-11	5754.17	6248.		.699994E-10
0.99999999993	6768.60	6248.		1.00000
7.E-11	9371.74	10000.		.700141E-10
0.99999999993	10655.0	10000.		1.00000
7.E-11	13173.5	13917.		.701991E-10
0.99999999993	14687.3	13917.		1.00000
7.E-11	58441.8	60000.		.700065E-10
0.99999999993	61585.0	60000.		1.00000
7.E-11	66188.2	67846.		.700003E-10
0.99999999993	69530.6	67846.		1.00000
6.23327E-11	.0	.0001		.0
0.999999999937667	11.7485	.0001		1.00000
6.23327E-11	.0	.0006		.0
0.999999999937667	13.4177	.0006		1.00000
6.23327E-11	.0	.001		.0
0.999999999937667	13.8969	.001		1.00000
6.23327E-11	.0	.006		.0
0.999999999937667	15.5969	.006		1.00000
6.23327E-11	.0	.01		.0
0.999999999937667	16.0919	.01		1.00000
6.23327E-11	.0	.06		.0
0.999999999937667	17.9537	.06		1.00000
6.23327E-11	.0	.1		.0
0.999999999937667	18.5712	.1		1.00000
6.23327E-11	.812263E-17	.6		.623327E-10
0.999999999937667	21.8492	.6		1.00000
6.23327E-11	.623327E-10	1.		.623327E-10
0.999999999937667	23.4985	1.		1.00000
6.23327E-11	.601270E-1	6.		.623325E-10
0.999999999937667	36.8921	6.		1.00000
6.23327E-11	.449969	10.		.623330E-10
0.999999999937667	45.2151	10.		1.00000
6.23327E-11	2.31113	18.		.623316E-10
0.999999999937667	59.8918	18.		1.00000
6.23327E-11	22.7166	60.		.623306E-10
0.999999999937667	123.989	60.		1.00000
6.23327E-11	27.5608	68.		.623318E-10
0.999999999937667	135.171	68.		1.00000
6.23327E-11	48.4428	100.		.623358E-10
0.999999999937667	178.351	100.		1.00000
6.23327E-11	84.8603	151.		.623347E-10
0.999999999937667	243.978	151.		1.00000
6.23327E-11	455.612	600.		.623278E-10
0.999999999937667	771.292	600.		1.00000
6.23327E-11	505.309	657.		.623383E-10
0.999999999937667	835.598	657.		1.00000
6.23327E-11	809.816	1000.		.623341E-10
0.999999999937667	1217.10	1000.		1.00000
6.23327E-11	1149.73	1375.		.623236E-10
0.999999999937667	1627.19	1375.		1.00000
6.23327E-11	5515.04	6000.		.623152E-10
0.999999999937667	6511.88	6000.		1.00000
6.23327E-11	5626.25	6116.		.623345E-10
0.999999999937667	6632.68	6116.		1.00000
6.23327E-11	9370.05	10000.		.623443E-10
0.999999999937667	10656.9	10000.		1.00000
6.23327E-11	15937.6	16757.		.623284E-10
0.999999999937667	17603.3	16757.		1.00000
6.23327E-11	58437.5	60000.		.622490E-10
0.999999999937667	61589.4	60000.		1.00000
6.23327E-11	61708.6	63314.		.623096E-10
0.999999999937667	64946.3	63314.		1.00000
6.E-11	.0	.0001		.0
0.99999999994	11.7839	.0001		1.00000
6.E-11	.0	.0006		.0
0.99999999994	13.4534	.0006		1.00000
6.E-11	.0	.001		.0
0.99999999994	13.9327	.001		1.00000
6.E-11	.0	.006		.0
0.99999999994	15.6328	.006		1.00000
6.E-11	.0	.01		.0
0.99999999994	16.1279	.01		1.00000
6.E-11	.0	.06		.0
0.99999999994	17.9901	.06		1.00000
6.E-11	.0	.1		.0
0.99999999994	18.6077	.1		1.00000
6.E-11	.762235E-17	.6		.600000E-10
0.99999999994	21.8867	.6		1.00000
6.E-11	.600000E-10	1.		.600000E-10
0.99999999994	23.5367	1.		1.00000
6.E-11	.597427E-1	6.		.599997E-10
0.99999999994	36.9360	6.		1.00000
6.E-11	.448183	10.		.599996E-10
0.99999999994	45.2624	10.		1.00000
6.E-11	1.72863	16.		.599996E-10
0.99999999994	56.4344	16.		1.00000
6.E-11	22.6938	60.		.600047E-10
0.99999999994	124.061	60.		1.00000
6.E-11	25.6977	65.		.599974E-10
0.99999999994	131.074	65.		1.00000
6.E-11	48.4076	100.		.600032E-10
0.99999999994	178.435	100.		1.00000
6.E-11	110.413	185.		.600064E-10
0.99999999994	286.491	185.		1.00000
6.E-11	455.494	600.		.599921E-10
0.99999999994	771.460	600.		1.00000
6.E-11	472.021	619.		.600054E-10
