p	invchi	df	pinvchi	
0.999999999962214	6740.85	6000	1.00000
3.77862E-11	5913.47	6636	.377843E-10
0.999999999962214	7413.68	6636	1.00000
3.77862E-11	9106.86	10000	.377833E-10
0.999999999962214	10948.3	10000	1.00000
3.77862E-11	12446.3	13488	.377329E-10
0.999999999962214	14584.8	13488	1.00000
3.77862E-11	57772.7	60000	.378115E-10
0.999999999962214	62282.5	60000	1.00000
3.77862E-11	60846.6	63132	.378114E-10
0.999999999962214	65472.6	63132	1.00000
3.E-11	.141372E-20	1	.300000E-10
0.99999999997	44.1769	1	1.00000
3.E-11	.112940E-2	6	.299998E-10
0.99999999997	60.8669	6	1.00000
3.E-11	.410939E-1	10	.300000E-10
0.99999999997	70.8780	10	1.00000
3.E-11	.410939E-1	10	.300000E-10
0.99999999997	70.8780	10	1.00000
3.E-11	13.3004	60	.300004E-10
0.99999999997	161.521	60	1.00000
3.E-11	17.3416	69	.300012E-10
0.99999999997	175.601	69	1.00000
3.E-11	33.1886	100	.300014E-10
0.99999999997	222.005	100	1.00000
3.E-11	51.1184	131	.300000E-10
0.99999999997	266.209	131	1.00000
3.E-11	400.397	600	.299963E-10
0.99999999997	855.268	600	1.00000
3.E-11	467.456	682	.299992E-10
0.99999999997	952.221	682	1.00000
3.E-11	734.624	1000	.300013E-10
0.99999999997	1321.08	1000	1.00000
3.E-11	882.503	1172	.299992E-10
0.99999999997	1517.21	1172	1.00000
3.E-11	5310.81	6000	.300055E-10
0.99999999997	6744.94	6000	1.00000
3.E-11	5562.04	6267	.300065E-10
0.99999999997	7027.71	6267	1.00000
3.E-11	9102.27	10000	.300015E-10
0.99999999997	10953.5	10000	1.00000
3.E-11	13147.1	14223	.300491E-10
0.99999999997	15354.7	14223	1.00000
3.E-11	57761.0	60000	.300075E-10
0.99999999997	62294.8	60000	1.00000
3.E-11	60860.1	63158	.300004E-10
0.99999999997	65511.7	63158	1.00000
2.43148E-11	.928670E-21	1	.243148E-10
0.999999999975685	44.5882	1	1.00000
2.43148E-11	.105300E-2	6	.243149E-10
0.999999999975685	61.3155	6	1.00000
2.43148E-11	.393972E-1	10	.243147E-10
0.999999999975685	71.3497	10	1.00000
2.43148E-11	.393972E-1	10	.243147E-10
0.999999999975685	71.3497	10	1.00000
2.43148E-11	13.1827	60	.243135E-10
0.999999999975685	162.170	60	1.00000
2.43148E-11	13.6137	61	.243135E-10
0.999999999975685	163.754	61	1.00000
2.43148E-11	32.9836	100	.243138E-10
0.999999999975685	222.748	100	1.00000
2.43148E-11	61.9095	149	.243155E-10
0.999999999975685	292.011	149	1.00000
2.43148E-11	399.573	600	.243156E-10
0.999999999975685	856.639	600	1.00000
2.43148E-11	466.561	682	.243172E-10
0.999999999975685	953.663	682	1.00000
2.43148E-11	733.486	1000	.243128E-10
0.999999999975685	1322.76	1000	1.00000
2.43148E-11	901.148	1195	.243136E-10
0.999999999975685	1545.11	1195	1.00000
2.43148E-11	5307.64	6000	.243071E-10
0.999999999975685	6748.65	6000	1.00000
2.43148E-11	6107.39	6849	.243183E-10
0.999999999975685	7646.91	6849	1.00000
2.43148E-11	9098.11	10000	.243164E-10
0.999999999975685	10958.2	10000	1.00000
2.43148E-11	18120.3	19387	.243031E-10
0.999999999975685	20710.0	19387	1.00000
2.43148E-11	57750.4	60000	.243120E-10
0.999999999975685	62305.9	60000	1.00000
2.43148E-11	65981.5	68385	.243324E-10
0.999999999975685	70844.8	68385	1.00000
2.E-11	.628319E-21	1	.200000E-10
0.99999999998	44.9707	1	1.00000
2.E-11	.986606E-3	6	.200000E-10
0.99999999998	61.7324	6	1.00000
2.E-11	.378829E-1	10	.200001E-10
0.99999999998	71.7880	10	1.00000
2.E-11	.271894	15	.199999E-10
0.99999999998	82.9606	15	1.00000
2.E-11	13.0745	60	.199997E-10
0.99999999998	162.771	60	1.00000
2.E-11	13.0745	60	.199997E-10
0.99999999998	162.771	60	1.00000
2.E-11	32.7948	100	.200005E-10
0.99999999998	223.436	100	1.00000
2.E-11	46.4463	124	.200000E-10
0.99999999998	257.898	124	1.00000
2.E-11	398.811	600	.200021E-10
0.99999999998	857.909	600	1.00000
2.E-11	462.447	678	.200020E-10
0.99999999998	950.285	678	1.00000
2.E-11	732.435	1000	.200011E-10
0.99999999998	1324.32	1000	1.00000
2.E-11	1330.44	1686	.200084E-10
0.99999999998	2098.35	1686	1.00000
2.E-11	5304.72	6000	.200020E-10
0.99999999998	6752.09	6000	1.00000
2.E-11	5909.01	6642	.199994E-10
0.99999999998	7431.80	6642	1.00000
2.E-11	9094.26	10000	.200014E-10
0.99999999998	10962.6	10000	1.00000
2.E-11	15347.8	16520	.199669E-10
0.99999999998	17749.0	16520	1.00000
2.E-11	57740.6	60000	.199954E-10
0.99999999998	62316.2	60000	1.00000
2.E-11	57860.3	60122	.200052E-10
0.99999999998	62440.5	60122	1.00000
1.67407E-11	.440217E-21	1	.167407E-10
0.999999999983259	45.3191	1	1.00000
1.67407E-11	.929798E-3	6	.167407E-10
0.999999999983259	62.1119	6	1.00000
1.67407E-11	.365547E-1	10	.167406E-10
0.999999999983259	72.1868	10	1.00000
1.67407E-11	.964283E-1	12	.167407E-10
0.999999999983259	76.8029	12	1.00000
1.67407E-11	12.9769	60	.167396E-10
0.999999999983259	163.318	60	1.00000
1.67407E-11	14.2697	63	.167399E-10
0.999999999983259	168.071	63	1.00000
1.67407E-11	32.6242	100	.167412E-10
0.999999999983259	224.062	100	1.00000
1.67407E-11	45.6497	123	.167400E-10
0.999999999983259	257.147	123	1.00000
1.67407E-11	398.120	600	.167402E-10
0.999999999983259	859.062	600	1.00000
1.67407E-11	462.520	679	.167407E-10
0.999999999983259	952.674	679	1.00000
1.67407E-11	731.482	1000	.167415E-10
0.999999999983259	1325.74	1000	1.00000
1.67407E-11	731.482	1000	.167415E-10
0.999999999983259	1325.74	1000	1.00000
1.67407E-11	5302.07	6000	.167458E-10
0.999999999983259	6755.21	6000	1.00000
1.67407E-11	5968.42	6708	.167395E-10
0.999999999983259	7504.85	6708	1.00000
1.67407E-11	9090.77	10000	.167426E-10
0.999999999983259	10966.5	10000	1.00000
1.67407E-11	12259.6	13313	.167695E-10
0.999999999983259	14423.7	13313	1.00000
1.67407E-11	57731.7	60000	.167307E-10
0.999999999983259	62325.6	60000	1.00000
1.67407E-11	61823.3	64170	.167543E-10
0.999999999983259	66574.0	64170	1.00000
1.E-11	.157080E-21	1	.100000E-10
0.99999999999	46.3285	1	1.00000
1.E-11	.783050E-3	6	.999999E-11
0.99999999999	63.2103	6	1.00000
1.E-11	.329655E-1	10	.100001E-10
0.99999999999	73.3405	10	1.00000
1.E-11	.329655E-1	10	.100001E-10
0.99999999999	73.3405	10	1.00000
1.E-11	12.6994	60	.999922E-11
0.99999999999	164.896	60	1.00000
1.E-11	13.1206	61	.100002E-10
0.99999999999	166.492	61	1.00000
1.E-11	32.1372	100	.999961E-11
0.99999999999	225.867	100	1.00000
1.E-11	65.0455	156	.999989E-11
0.99999999999	305.181	156	1.00000
1.E-11	396.139	600	.999899E-11
0.99999999999	862.384	600	1.00000
1.E-11	444.028	659	.100002E-10
0.99999999999	932.504	659	1.00000
1.E-11	728.746	1000	.999923E-11
0.99999999999	1329.82	1000	1.00000
1.E-11	1282.09	1637	.100019E-10
0.99999999999	2050.50	1637	1.00000
1.E-11	5294.44	6000	.999849E-11
0.99999999999	6764.17	6000	1.00000
1.E-11	5494.52	6213	.999914E-11
0.99999999999	6990.10	6213	1.00000
1.E-11	9080.74	10000	.100022E-10
0.99999999999	10977.9	10000	1.00000
1.E-11	12880.1	13972	.998586E-11
0.99999999999	15122.5	13972	1.00000
1.E-11	57706.2	60000	.100006E-10
0.99999999999	62352.4	60000	1.00000
1.E-11	62457.3	64843	.100067E-10
0.99999999999	67287.4	64843	1.00000
9.80935E-12	.151147E-21	1	.980934E-11
0.999999999990191	46.3662	1	1.00000
9.80935E-12	.778041E-3	6	.980933E-11
0.999999999990191	63.2514	6	1.00000
9.80935E-12	.328384E-1	10	.980929E-11
0.999999999990191	73.3835	10	1.00000
9.80935E-12	.182931	14	.980924E-11
0.999999999990191	82.4744	14	1.00000
9.80935E-12	12.6892	60	.980899E-11
0.999999999990191	164.955	60	1.00000
9.80935E-12	12.6892	60	.980899E-11
0.999999999990191	164.955	60	1.00000
9.80935E-12	32.1193	100	.980987E-11
0.999999999990191	225.934	100	1.00000
9.80935E-12	63.1434	153	.980935E-11
0.999999999990191	301.125	153	1.00000
9.80935E-12	396.066	600	.980952E-11
0.999999999990191	862.507	600	1.00000
9.80935E-12	430.914	643	.980975E-11
0.999999999990191	913.666	643	1.00000
9.80935E-12	728.645	1000	.980948E-11
0.999999999990191	1329.97	1000	1.00000
9.80935E-12	1413.00	1785	.981265E-11
0.999999999990191	2215.65	1785	1.00000
9.80935E-12	5294.16	6000	.980990E-11
0.999999999990191	6764.51	6000	1.00000
9.80935E-12	5869.60	6612	.980863E-11
0.999999999990191	7413.07	6612	1.00000
9.80935E-12	9080.36	10000	.980774E-11
0.999999999990191	10978.3	10000	1.00000
9.80935E-12	18048.8	19339	.981449E-11
0.999999999990191	20687.9	19339	1.00000
9.80935E-12	57705.2	60000	.979965E-11
0.999999999990191	62353.4	60000	1.00000
9.80935E-12	65303.8	67744	.980418E-11
0.999999999990191	70242.8	67744	1.00000
9.E-12	.127235E-21	1	.900002E-11
0.999999999991	46.5349	1	1.00000
9.E-12	.756024E-3	6	.900000E-11
0.999999999991	63.4348	6	1.00000
9.E-12	.322762E-1	10	.899998E-11
0.999999999991	73.5761	10	1.00000
9.E-12	.180669	14	.899992E-11
0.999999999991	82.6750	14	1.00000
9.E-12	12.6436	60	.899969E-11
0.999999999991	165.218	60	1.00000
9.E-12	14.3482	64	.899956E-11
0.999999999991	171.578	64	1.00000
9.E-12	32.0390	100	.900031E-11
0.999999999991	226.235	100	1.00000
9.E-12	87.4483	191	.900001E-11
0.999999999991	353.124	191	1.00000
9.E-12	395.738	600	.900040E-11
0.999999999991	863.059	600	1.00000
9.E-12	459.121	678	.900008E-11
0.999999999991	955.688	678	1.00000
9.E-12	728.192	1000	.900072E-11
0.999999999991	1330.65	1000	1.00000
9.E-12	930.669	1236	.899932E-11
0.999999999991	1600.18	1236	1.00000
9.E-12	5292.89	6000	.899727E-11
0.999999999991	6766.00	6000	1.00000
9.E-12	5960.56	6710	.899827E-11
0.999999999991	7518.33	6710	1.00000
9.E-12	9078.70	10000	.900066E-11
0.999999999991	10980.2	10000	1.00000
9.E-12	9801.34	10758	.900078E-11
0.999999999991	11773.6	10758	1.00000
9.E-12	57701.0	60000	.899799E-11
0.999999999991	62357.9	60000	1.00000
9.E-12	58963.2	61287	.900494E-11
0.999999999991	63669.7	61287	1.00000
8.15875E-12	.104560E-21	1	.815874E-11
0.999999999991841	46.7272	1	1.00000
8.15875E-12	.731691E-3	6	.815873E-11
0.999999999991841	63.6438	6	1.00000
8.15875E-12	.316473E-1	10	.815880E-11
0.999999999991841	73.7955	10	1.00000
8.15875E-12	.854751E-1	12	.815872E-11
0.999999999991841	78.4463	12	1.00000
8.15875E-12	12.5919	60	.815875E-11
0.999999999991841	165.518	60	1.00000
8.15875E-12	14.2923	64	.815924E-11
0.999999999991841	171.882	64	1.00000
8.15875E-12	31.9478	100	.815848E-11
0.999999999991841	226.577	100	1.00000
8.15875E-12	58.5662	146	.815878E-11
0.999999999991841	292.157	146	1.00000
8.15875E-12	395.365	600	.815905E-11
0.999999999991841	863.688	600	1.00000
8.15875E-12	470.178	692	.815793E-11
0.999999999991841	972.888	692	1.00000
8.15875E-12	727.676	1000	.815850E-11
0.999999999991841	1331.42	1000	1.00000
8.15875E-12	1322.16	1684	.815400E-11
0.999999999991841	2104.96	1684	1.00000
8.15875E-12	5291.46	6000	.816088E-11
0.999999999991841	6767.69	6000	1.00000
8.15875E-12	5850.75	6595	.815977E-11
0.999999999991841	7398.40	6595	1.00000
8.15875E-12	9076.81	10000	.816066E-11
0.999999999991841	10982.3	10000	1.00000
8.15875E-12	16453.4	17691	.814676E-11
0.999999999991841	18987.7	17691	1.00000
8.15875E-12	57696.2	60000	.816022E-11
0.999999999991841	62363.0	60000	1.00000
8.15875E-12	64535.4	66971	.816287E-11
0.999999999991841	69465.8	66971	1.00000
8.E-12	.100531E-21	1	.800000E-11
0.999999999992	46.7657	1	1.00000
8.E-12	.726914E-3	6	.799999E-11
0.999999999992	63.6857	6	1.00000
8.E-12	.315228E-1	10	.799999E-11
0.999999999992	73.8395	10	1.00000
8.E-12	.539938E-1	11	.799998E-11
0.999999999992	76.1925	11	1.00000
8.E-12	12.5816	60	.800036E-11
0.999999999992	165.578	60	1.00000
8.E-12	14.2811	64	.800009E-11
0.999999999992	171.943	64	1.00000
8.E-12	31.9296	100	.799977E-11
0.999999999992	226.645	100	1.00000
8.E-12	87.2528	191	.799998E-11
0.999999999992	353.623	191	1.00000
8.E-12	395.290	600	.799936E-11
0.999999999992	863.813	600	1.00000
8.E-12	428.477	641	.799968E-11
0.999999999992	912.633	641	1.00000
8.E-12	727.573	1000	.799983E-11
0.999999999992	1331.57	1000	1.00000
8.E-12	1061.13	1387	.800559E-11
0.999999999992	1772.04	1387	1.00000
8.E-12	5291.17	6000	.800078E-11
0.999999999992	6768.03	6000	1.00000
8.E-12	5707.41	6443	.799861E-11
0.999999999992	7237.79	6443	1.00000
8.E-12	9076.43	10000	.800128E-11
0.999999999992	10982.8	10000	1.00000
8.E-12	17799.9	19087	.800841E-11
0.999999999992	20433.3	19087	1.00000
8.E-12	57695.2	60000	.799555E-11
0.999999999992	62364.0	60000	1.00000
8.E-12	65940.1	68403	.799574E-11
0.999999999992	70925.1	68403	1.00000
7.27987E-12	.832467E-22	1	.727987E-11
0.99999999999272	46.9506	1	1.00000
7.27987E-12	.704412E-3	6	.727988E-11
0.99999999999272	63.8865	6	1.00000
7.27987E-12	.309322E-1	10	.727992E-11
0.99999999999272	74.0503	10	1.00000
7.27987E-12	.838571E-1	12	.727988E-11
0.99999999999272	78.7064	12	1.00000
7.27987E-12	12.5322	60	.728038E-11
0.99999999999272	165.865	60	1.00000
7.27987E-12	15.0992	66	.727991E-11
0.99999999999272	175.393	66	1.00000
7.27987E-12	31.8424	100	.727949E-11
0.99999999999272	226.974	100	1.00000
7.27987E-12	46.4419	126	.728018E-11
0.99999999999272	264.506	126	1.00000
7.27987E-12	394.933	600	.728001E-11
0.99999999999272	864.416	600	1.00000
7.27987E-12	428.916	642	.727939E-11
0.99999999999272	914.440	642	1.00000
7.27987E-12	727.079	1000	.727966E-11
0.99999999999272	1332.31	1000	1.00000
7.27987E-12	911.263	1215	.728022E-11
0.99999999999272	1578.14	1215	1.00000
7.27987E-12	5289.79	6000	.728003E-11
0.99999999999272	6769.66	6000	1.00000
7.27987E-12	5483.20	6206	.727802E-11
0.99999999999272	6988.24	6206	1.00000
7.27987E-12	9074.61	10000	.727916E-11
0.99999999999272	10984.8	10000	1.00000
7.27987E-12	17227.9	18497	.728933E-11
0.99999999999272	19825.6	18497	1.00000
7.27987E-12	57690.6	60000	.727902E-11
0.99999999999272	62368.8	60000	1.00000
7.27987E-12	66590.0	69070	.727453E-11
0.99999999999272	71609.4	69070	1.00000
7.E-12	.769690E-22	1	.700000E-11
0.999999999993	47.0274	1	1.00000
7.E-12	.695266E-3	6	.700001E-11
0.999999999993	63.9700	6	1.00000
7.E-12	.306900E-1	10	.700004E-11
0.999999999993	74.1379	10	1.00000
7.E-12	.308890	16	.700003E-11
0.999999999993	87.5684	16	1.00000
7.E-12	12.5117	60	.700002E-11
0.999999999993	165.985	60	1.00000
7.E-12	15.9620	68	.699944E-11
0.999999999993	178.657	68	1.00000
7.E-12	31.8063	100	.699987E-11
0.999999999993	227.110	100	1.00000
7.E-12	60.8226	150	.700021E-11
0.999999999993	298.307	150	1.00000
7.E-12	394.785	600	.700060E-11
0.999999999993	864.667	600	1.00000
7.E-12	472.000	695	.700077E-11
0.999999999993	977.466	695	1.00000
7.E-12	726.874	1000	.699972E-11
0.999999999993	1332.62	1000	1.00000
7.E-12	781.375	1064	.700011E-11
0.999999999993	1406.12	1064	1.00000
7.E-12	5289.22	6000	.700122E-11
0.999999999993	6770.33	6000	1.00000
7.E-12	5448.81	6170	.700138E-11
0.999999999993	6950.74	6170	1.00000
7.E-12	9073.86	10000	.700048E-11
0.999999999993	10985.7	10000	1.00000
7.E-12	11886.3	12944	.701068E-11
0.999999999993	14061.3	12944	1.00000
7.E-12	57688.7	60000	.700175E-11
0.999999999993	62370.9	60000	1.00000
7.E-12	66388.7	68867	.700391E-11
0.999999999993	71404.9	68867	1.00000
6.13531E-12	.591280E-22	1	.613531E-11
0.999999999993865	47.2859	1	1.00000
6.13531E-12	.665368E-3	6	.613530E-11
0.999999999993865	64.2506	6	1.00000
6.13531E-12	.298893E-1	10	.613536E-11
0.999999999993865	74.4324	10	1.00000
6.13531E-12	.589211	19	.613528E-11
0.999999999993865	94.1165	19	1.00000
6.13531E-12	12.4432	60	.613560E-11
0.999999999993865	166.386	60	1.00000
6.13531E-12	13.7032	63	.613571E-11
0.999999999993865	171.176	63	1.00000
6.13531E-12	31.6852	100	.613509E-11
0.999999999993865	227.569	100	1.00000
6.13531E-12	71.9211	168	.613536E-11
0.999999999993865	323.594	168	1.00000
6.13531E-12	394.287	600	.613496E-11
0.999999999993865	865.507	600	1.00000
6.13531E-12	468.996	692	.613484E-11
0.999999999993865	974.813	692	1.00000
6.13531E-12	726.186	1000	.613479E-11
0.999999999993865	1333.65	1000	1.00000
6.13531E-12	1291.88	1652	.613771E-11
0.999999999993865	2071.99	1652	1.00000
6.13531E-12	5287.30	6000	.613672E-11
0.999999999993865	6772.60	6000	1.00000
6.13531E-12	5648.86	6385	.613637E-11
0.999999999993865	7181.04	6385	1.00000
6.13531E-12	9071.33	10000	.613526E-11
0.999999999993865	10988.6	10000	1.00000
6.13531E-12	14372.1	15537	.612316E-11
0.999999999993865	16761.8	15537	1.00000
6.13531E-12	57682.2	60000	.612919E-11
0.999999999993865	62377.7	60000	1.00000
6.13531E-12	66871.7	69366	.613943E-11
0.999999999993865	71920.2	69366	1.00000
6.E-12	.565487E-22	1	.600000E-11
0.999999999994	47.3296	1	1.00000
6.E-12	.660440E-3	6	.600000E-11
0.999999999994	64.2981	6	1.00000
6.E-12	.297559E-1	10	.599999E-11
0.999999999994	74.4822	10	1.00000
6.E-12	.386262	17	.600006E-11
0.999999999994	90.0412	17	1.00000
6.E-12	12.4316	60	.599963E-11
0.999999999994	166.454	60	1.00000
6.E-12	14.1188	64	.600011E-11
0.999999999994	172.833	64	1.00000
6.E-12	31.6648	100	.599988E-11
0.999999999994	227.646	100	1.00000
6.E-12	50.9288	134	.599988E-11
0.999999999994	276.546	134	1.00000
6.E-12	394.203	600	.599960E-11
0.999999999994	865.649	600	1.00000
6.E-12	405.490	614	.600017E-11
0.999999999994	882.365	614	1.00000
6.E-12	726.070	1000	.599961E-11
0.999999999994	1333.83	1000	1.00000
6.E-12	1319.09	1683	.600361E-11
0.999999999994	2106.84	1683	1.00000
6.E-12	5286.97	6000	.599904E-11
0.999999999994	6772.98	6000	1.00000
6.E-12	6205.80	6977	.599956E-11
0.999999999994	7808.15	6977	1.00000
6.E-12	9070.90	10000	.599899E-11
0.999999999994	10989.1	10000	1.00000
6.E-12	10827.4	11841	.600475E-11
0.999999999994	12914.6	11841	1.00000
6.E-12	57681.2	60000	.600476E-11
0.999999999994	62378.8	60000	1.00000
6.E-12	65371.4	67839	.599492E-11
0.999999999994	70366.5	67839	1.00000
5.86416E-12	.540171E-22	1	.586416E-11
0.999999999994136	47.3745	1	1.00000
5.86416E-12	.655417E-3	6	.586415E-11
0.999999999994136	64.3468	6	1.00000
5.86416E-12	.296196E-1	10	.586416E-11
0.999999999994136	74.5333	10	1.00000
5.86416E-12	.586334	19	.586413E-11
0.999999999994136	94.2262	19	1.00000
5.86416E-12	12.4198	60	.586426E-11
0.999999999994136	166.523	60	1.00000
5.86416E-12	12.8352	61	.586467E-11
0.999999999994136	168.125	61	1.00000
5.86416E-12	31.6439	100	.586432E-11
0.999999999994136	227.726	100	1.00000
5.86416E-12	52.0927	136	.586422E-11
0.999999999994136	279.448	136	1.00000
5.86416E-12	394.117	600	.586403E-11
0.999999999994136	865.795	600	1.00000
5.86416E-12	405.402	614	.586352E-11
0.999999999994136	882.512	614	1.00000
5.86416E-12	725.951	1000	.586395E-11
0.999999999994136	1334.00	1000	1.00000
5.86416E-12	1067.87	1397	.586875E-11
0.999999999994136	1786.11	1397	1.00000
5.86416E-12	5286.64	6000	.586438E-11
0.999999999994136	6773.37	6000	1.00000
5.86416E-12	5598.36	6332	.586234E-11
0.999999999994136	7125.65	6332	1.00000
5.86416E-12	9070.47	10000	.586569E-11
0.999999999994136	10989.5	10000	1.00000
5.86416E-12	18665.4	19992	.585788E-11
0.999999999994136	21378.6	19992	1.00000
5.86416E-12	57680.0	60000	.585871E-11
0.999999999994136	62380.0	60000	1.00000
5.86416E-12	57716.3	60037	.586164E-11
0.999999999994136	62417.7	60037	1.00000
5.E-12	.392699E-22	1	.500000E-11
0.999999999995	47.6870	1	1.00000
5.E-12	.621495E-3	6	.500001E-11
0.999999999995	64.6861	6	1.00000
5.E-12	.286879E-1	10	.500003E-11
0.999999999995	74.8892	10	1.00000
5.E-12	.576302	19	.499997E-11
0.999999999995	94.6130	19	1.00000
5.E-12	12.3378	60	.500044E-11
0.999999999995	167.008	60	1.00000
5.E-12	12.3378	60	.500044E-11
0.999999999995	167.008	60	1.00000
5.E-12	31.4986	100	.499984E-11
0.999999999995	228.279	100	1.00000
5.E-12	40.2846	116	.500006E-11
0.999999999995	251.583	116	1.00000
5.E-12	393.519	600	.500041E-11
0.999999999995	866.808	600	1.00000
5.E-12	465.701	689	.500035E-11
0.999999999995	972.641	689	1.00000
5.E-12	725.124	1000	.500038E-11
0.999999999995	1335.25	1000	1.00000
5.E-12	1138.46	1479	.499969E-11
0.999999999995	1879.93	1479	1.00000
5.E-12	5284.33	6000	.500108E-11
0.999999999995	6776.10	6000	1.00000
5.E-12	5426.01	6151	.500125E-11
0.999999999995	6936.42	6151	1.00000
5.E-12	9067.42	10000	.499987E-11
0.999999999995	10993.0	10000	1.00000
5.E-12	13436.2	14568	.499525E-11
0.999999999995	15760.2	14568	1.00000
5.E-12	57672.3	60000	.500093E-11
0.999999999995	62388.1	60000	1.00000
5.E-12	59347.0	61708	.500328E-11
0.999999999995	64129.5	61708	1.00000
4.75018E-12	.354438E-22	1	.475018E-11
0.99999999999525	47.7875	1	1.00000
4.75018E-12	.610966E-3	6	.475018E-11
0.99999999999525	64.7951	6	1.00000
4.75018E-12	.283946E-1	10	.475018E-11
0.99999999999525	75.0036	10	1.00000
4.75018E-12	.490931E-1	11	.475018E-11
0.99999999999525	77.3691	11	1.00000
4.75018E-12	12.3115	60	.474997E-11
0.99999999999525	167.163	60	1.00000
4.75018E-12	14.4181	65	.475036E-11
0.99999999999525	175.139	65	1.00000
4.75018E-12	31.4521	100	.475000E-11
0.99999999999525	228.456	100	1.00000
4.75018E-12	44.2198	123	.475003E-11
0.99999999999525	261.812	123	1.00000
4.75018E-12	393.327	600	.475037E-11
0.99999999999525	867.134	600	1.00000
4.75018E-12	423.997	638	.475072E-11
0.99999999999525	912.471	638	1.00000
4.75018E-12	724.858	1000	.474996E-11
0.99999999999525	1335.65	1000	1.00000
4.75018E-12	1034.32	1360	.475013E-11
0.99999999999525	1746.20	1360	1.00000
4.75018E-12	5283.59	6000	.475180E-11
0.99999999999525	6776.98	6000	1.00000
4.75018E-12	5647.84	6388	.475096E-11
0.99999999999525	7188.72	6388	1.00000
4.75018E-12	9066.44	10000	.474921E-11
0.99999999999525	10994.1	10000	1.00000
4.75018E-12	13081.8	14200	.474777E-11
0.99999999999525	15378.8	14200	1.00000
4.75018E-12	57669.8	60000	.474986E-11
0.99999999999525	62390.8	60000	1.00000
4.75018E-12	66372.3	68871	.474747E-11
0.99999999999525	71430.2	68871	1.00000
4.E-12	.251327E-22	1	.400000E-11
0.999999999996	48.1245	1	1.00000
4.E-12	.576941E-3	6	.399999E-11
0.999999999996	65.1607	6	1.00000
4.E-12	.274328E-1	10	.399996E-11
0.999999999996	75.3870	10	1.00000
4.E-12	.459528	18	.400003E-11
0.999999999996	93.0948	18	1.00000
4.E-12	12.2241	60	.400035E-11
0.999999999996	167.684	60	1.00000
4.E-12	13.0508	62	.400002E-11
0.999999999996	170.893	62	1.00000
4.E-12	31.2969	100	.399987E-11
